4130 189;
110011111111111000111111111111101111111111111101111111111111000000001111111001101100000000011111111111100111111100000000001100010000000001110011111111111111111000001111000100011000011111111;218634
110011111111111000111111111111101111111111111101111111111111111111001111111111101111111111111111111111100111111111101000001100010000001111111011111111111111111010001111000100011110011111111;250319
110011111111111000111111111101101111111111111101110100000011111111001110000001100000000000000000011111000000011101101000001100001000000000000011111111111111001010000000000010000000000000000;194114
110011111111111000111111111101101111111111111101111100000011000000000001111001101100000000011111111111000000011100000000000000000000000001101011111111111111001000000011000000000110011111111;196037
110011111111111000111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;195637
110011111111111000111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;195281
110011111111111000111111111111101111111111111101111100000011000000001110000001101100000000011111111111100111111100000000001110010000000000000011111111111111111000000011100100000000011111111;198914
110011111111111000111111111101101111111111111101111111111111111111000000000001101100000000011111111111000000011101100001000000000000000000000011111111111111001000011111000000000000011111111;201454
110011111111111000111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;194913
110011111111111000111111111101101111111111111101111111111111000000001111111001101100000000011111111111000000011100000000001101010001000001111011111111111111001000001111010100011111011111111;224295
110011111111111000111111111101101111111111111101111111111111000000001111111001101100000000011111111111000000011100000000001110010111000001111011111111111111001000001111100101111111011111111;220997
110011111111111000111111111100000011111111111101110100000011000000001110000001100000000000000000011111000000000000000000001101000000000000000011111111111111001000000000010000000000000000000;191007
110011111111111000111111111101101111111111111101111100000011111111001110000001101100000000011111111111000000011101100100001100000010000000000011111111111111001001000011000000100000011111111;196490
110011111111111000111111111111101111111111111101110100000011111111000001111111100000000000000000011111000000011101100100000000000000001111110011111111111111001001000000000000011000011111111;203613
110011111111111000111111111101101111111111111101111100000011111111000001111001101100000000011111111111000000011101100010000000000000000001110011111111111111001000100011000000011000011111111;198129
110011111111111000111111111101101111111111111101110100000011111111000000000001100000000000000000011111000000011101100001000000000000000000000011111111111111001000010000000000000000000000000;192957
110011111111111000111111111110000011111111111101110100000011000000001111111001100000000000000000011111100111100000000000001100001000000001110011111111111111111000000000000010011000011111111;197868
110011111111111000111111111101101111111111111101110100000011111111001110000001100000000000000000011111000000011101101000001100000001000000000011111111111111001010000000000000000001000000000;194016
110011111111111000111111111111101111111111111101110111111111000000000000000001100000000000000000011111111111100000000000000000000000000000000011111111111111111000001100000000000000011111111;206965
110011111111111000111111111111101111111111111101110111111111000000001110000001100000000000000000011111100111100000000000001100000001000000000011111111111111111000001100000000000001011111111;198069
110011111111111000111111111111101111111111111101111111111111111111001111111001101111111111111111111111100111111111101000001111111111000001111011111111111111111010001111111111111111011111111;318320
